key,npz_path,lang
channel_1_QkjSo8mDBlc_ja_215,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_215.npz,ja
channel_1_QkjSo8mDBlc_ja_216,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_216.npz,ja
channel_1_QkjSo8mDBlc_ja_217,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_217.npz,ja
channel_1_QkjSo8mDBlc_ja_218,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_218.npz,ja
channel_1_QkjSo8mDBlc_ja_219,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_219.npz,ja
channel_1_QkjSo8mDBlc_ja_220,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_220.npz,ja
channel_1_QkjSo8mDBlc_ja_221,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_221.npz,ja
channel_1_QkjSo8mDBlc_ja_222,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_222.npz,ja
channel_1_QkjSo8mDBlc_ja_223,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_223.npz,ja
channel_1_QkjSo8mDBlc_ja_224,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_224.npz,ja
channel_1_QkjSo8mDBlc_ja_225,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_225.npz,ja
channel_1_QkjSo8mDBlc_ja_226,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_226.npz,ja
channel_1_QkjSo8mDBlc_ja_227,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_227.npz,ja
channel_1_QkjSo8mDBlc_ja_228,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_228.npz,ja
channel_1_QkjSo8mDBlc_ja_229,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_229.npz,ja
channel_1_QkjSo8mDBlc_ja_230,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_230.npz,ja
channel_1_QkjSo8mDBlc_ja_231,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_231.npz,ja
channel_1_QkjSo8mDBlc_ja_232,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_232.npz,ja
channel_1_QkjSo8mDBlc_ja_233,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_233.npz,ja
channel_1_QkjSo8mDBlc_ja_234,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_234.npz,ja
channel_1_QkjSo8mDBlc_ja_235,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_235.npz,ja
channel_1_QkjSo8mDBlc_ja_236,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_236.npz,ja
channel_1_QkjSo8mDBlc_ja_237,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_237.npz,ja
channel_1_QkjSo8mDBlc_ja_238,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_238.npz,ja
channel_1_QkjSo8mDBlc_ja_239,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_239.npz,ja
channel_1_QkjSo8mDBlc_ja_240,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_240.npz,ja
channel_1_QkjSo8mDBlc_ja_241,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_241.npz,ja
channel_1_QkjSo8mDBlc_ja_242,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_242.npz,ja
channel_1_QkjSo8mDBlc_ja_243,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_243.npz,ja
channel_1_QkjSo8mDBlc_ja_244,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_244.npz,ja
channel_1_QkjSo8mDBlc_ja_245,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_245.npz,ja
channel_1_QkjSo8mDBlc_ja_246,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_246.npz,ja
channel_1_QkjSo8mDBlc_ja_247,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_247.npz,ja
channel_1_QkjSo8mDBlc_ja_248,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_248.npz,ja
channel_1_QkjSo8mDBlc_ja_249,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_249.npz,ja
channel_1_QkjSo8mDBlc_ja_250,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_250.npz,ja
channel_1_QkjSo8mDBlc_ja_251,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_251.npz,ja
channel_1_QkjSo8mDBlc_ja_252,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_252.npz,ja
channel_1_QkjSo8mDBlc_ja_253,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_253.npz,ja
channel_1_QkjSo8mDBlc_ja_254,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_254.npz,ja
channel_1_QkjSo8mDBlc_ja_255,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_255.npz,ja
channel_1_QkjSo8mDBlc_ja_256,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_256.npz,ja
channel_1_QkjSo8mDBlc_ja_257,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_257.npz,ja
channel_1_QkjSo8mDBlc_ja_258,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_258.npz,ja
channel_1_QkjSo8mDBlc_ja_259,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_259.npz,ja
channel_1_QkjSo8mDBlc_ja_260,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_260.npz,ja
channel_1_QkjSo8mDBlc_ja_261,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_261.npz,ja
channel_1_QkjSo8mDBlc_ja_262,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_262.npz,ja
channel_1_QkjSo8mDBlc_ja_263,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_263.npz,ja
channel_1_QkjSo8mDBlc_ja_264,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_264.npz,ja
channel_1_QkjSo8mDBlc_ja_265,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_265.npz,ja
channel_1_QkjSo8mDBlc_ja_266,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_266.npz,ja
channel_1_QkjSo8mDBlc_ja_267,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_267.npz,ja
channel_1_QkjSo8mDBlc_ja_268,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_268.npz,ja
channel_1_QkjSo8mDBlc_ja_269,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_269.npz,ja
channel_1_QkjSo8mDBlc_ja_270,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_270.npz,ja
channel_1_QkjSo8mDBlc_ja_271,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_271.npz,ja
channel_1_QkjSo8mDBlc_ja_272,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_272.npz,ja
channel_1_QkjSo8mDBlc_ja_273,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_273.npz,ja
channel_1_QkjSo8mDBlc_ja_274,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_274.npz,ja
channel_1_QkjSo8mDBlc_ja_275,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_275.npz,ja
channel_1_QkjSo8mDBlc_ja_276,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_276.npz,ja
channel_1_QkjSo8mDBlc_ja_277,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_277.npz,ja
channel_1_QkjSo8mDBlc_ja_278,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_278.npz,ja
channel_1_QkjSo8mDBlc_ja_279,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_279.npz,ja
channel_1_QkjSo8mDBlc_ja_280,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_280.npz,ja
channel_1_QkjSo8mDBlc_ja_281,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_281.npz,ja
channel_1_QkjSo8mDBlc_ja_282,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_282.npz,ja
channel_1_QkjSo8mDBlc_ja_283,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_283.npz,ja
channel_1_QkjSo8mDBlc_ja_284,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_284.npz,ja
channel_1_QkjSo8mDBlc_ja_285,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_285.npz,ja
channel_1_QkjSo8mDBlc_ja_286,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_286.npz,ja
channel_1_QkjSo8mDBlc_ja_287,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_287.npz,ja
channel_1_QkjSo8mDBlc_ja_288,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_288.npz,ja
channel_1_QkjSo8mDBlc_ja_289,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_289.npz,ja
channel_1_QkjSo8mDBlc_ja_290,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_290.npz,ja
channel_1_QkjSo8mDBlc_ja_291,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_291.npz,ja
channel_1_QkjSo8mDBlc_ja_292,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_292.npz,ja
channel_1_QkjSo8mDBlc_ja_293,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_293.npz,ja
channel_1_QkjSo8mDBlc_ja_294,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_294.npz,ja
channel_1_QkjSo8mDBlc_ja_295,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_295.npz,ja
channel_1_QkjSo8mDBlc_ja_296,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_296.npz,ja
channel_1_QkjSo8mDBlc_ja_297,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_297.npz,ja
channel_1_QkjSo8mDBlc_ja_298,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_298.npz,ja
channel_1_QkjSo8mDBlc_ja_299,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_299.npz,ja
channel_1_QkjSo8mDBlc_ja_300,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_300.npz,ja
channel_1_QkjSo8mDBlc_ja_301,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_301.npz,ja
channel_1_QkjSo8mDBlc_ja_302,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_302.npz,ja
channel_1_QkjSo8mDBlc_ja_303,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_303.npz,ja
channel_1_QkjSo8mDBlc_ja_304,./preprocessed_segments/channel_1_QkjSo8mDBlc_ja_304.npz,ja
channel_1_12SrSuvfGLQ_en_0,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_0.npz,en
channel_1_12SrSuvfGLQ_en_1,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_1.npz,en
channel_1_12SrSuvfGLQ_en_2,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_2.npz,en
channel_1_12SrSuvfGLQ_en_3,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_3.npz,en
channel_1_12SrSuvfGLQ_en_4,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_4.npz,en
channel_1_12SrSuvfGLQ_en_5,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_5.npz,en
channel_1_12SrSuvfGLQ_en_6,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_6.npz,en
channel_1_12SrSuvfGLQ_en_7,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_7.npz,en
channel_1_12SrSuvfGLQ_en_8,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_8.npz,en
channel_1_12SrSuvfGLQ_en_9,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_9.npz,en
channel_1_12SrSuvfGLQ_en_10,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_10.npz,en
channel_1_12SrSuvfGLQ_en_11,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_11.npz,en
channel_1_12SrSuvfGLQ_en_12,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_12.npz,en
channel_1_12SrSuvfGLQ_en_13,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_13.npz,en
channel_1_12SrSuvfGLQ_en_14,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_14.npz,en
channel_1_12SrSuvfGLQ_en_15,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_15.npz,en
channel_1_12SrSuvfGLQ_en_16,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_16.npz,en
channel_1_12SrSuvfGLQ_en_17,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_17.npz,en
channel_1_12SrSuvfGLQ_en_18,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_18.npz,en
channel_1_12SrSuvfGLQ_en_19,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_19.npz,en
channel_1_12SrSuvfGLQ_en_20,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_20.npz,en
channel_1_12SrSuvfGLQ_en_21,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_21.npz,en
channel_1_12SrSuvfGLQ_en_22,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_22.npz,en
channel_1_12SrSuvfGLQ_en_23,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_23.npz,en
channel_1_12SrSuvfGLQ_en_24,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_24.npz,en
channel_1_12SrSuvfGLQ_en_25,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_25.npz,en
channel_1_12SrSuvfGLQ_en_26,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_26.npz,en
channel_1_12SrSuvfGLQ_en_27,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_27.npz,en
channel_1_12SrSuvfGLQ_en_28,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_28.npz,en
channel_1_12SrSuvfGLQ_en_29,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_29.npz,en
channel_1_12SrSuvfGLQ_en_30,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_30.npz,en
channel_1_12SrSuvfGLQ_en_31,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_31.npz,en
channel_1_12SrSuvfGLQ_en_32,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_32.npz,en
channel_1_12SrSuvfGLQ_en_33,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_33.npz,en
channel_1_12SrSuvfGLQ_en_34,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_34.npz,en
channel_1_12SrSuvfGLQ_en_35,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_35.npz,en
channel_1_12SrSuvfGLQ_en_36,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_36.npz,en
channel_1_12SrSuvfGLQ_en_37,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_37.npz,en
channel_1_12SrSuvfGLQ_en_38,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_38.npz,en
channel_1_12SrSuvfGLQ_en_39,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_39.npz,en
channel_1_12SrSuvfGLQ_en_40,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_40.npz,en
channel_1_12SrSuvfGLQ_en_41,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_41.npz,en
channel_1_12SrSuvfGLQ_en_42,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_42.npz,en
channel_1_12SrSuvfGLQ_en_43,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_43.npz,en
channel_1_12SrSuvfGLQ_en_44,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_44.npz,en
channel_1_12SrSuvfGLQ_en_45,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_45.npz,en
channel_1_12SrSuvfGLQ_en_46,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_46.npz,en
channel_1_12SrSuvfGLQ_en_47,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_47.npz,en
channel_1_12SrSuvfGLQ_en_48,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_48.npz,en
channel_1_12SrSuvfGLQ_en_49,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_49.npz,en
channel_1_12SrSuvfGLQ_en_50,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_50.npz,en
channel_1_12SrSuvfGLQ_en_51,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_51.npz,en
channel_1_12SrSuvfGLQ_en_52,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_52.npz,en
channel_1_12SrSuvfGLQ_en_53,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_53.npz,en
channel_1_12SrSuvfGLQ_en_54,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_54.npz,en
channel_1_12SrSuvfGLQ_en_55,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_55.npz,en
channel_1_12SrSuvfGLQ_en_56,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_56.npz,en
channel_1_12SrSuvfGLQ_en_57,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_57.npz,en
channel_1_12SrSuvfGLQ_en_58,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_58.npz,en
channel_1_12SrSuvfGLQ_en_59,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_59.npz,en
channel_1_12SrSuvfGLQ_en_60,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_60.npz,en
channel_1_12SrSuvfGLQ_en_61,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_61.npz,en
channel_1_12SrSuvfGLQ_en_62,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_62.npz,en
channel_1_12SrSuvfGLQ_en_63,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_63.npz,en
channel_1_12SrSuvfGLQ_en_64,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_64.npz,en
channel_1_12SrSuvfGLQ_en_65,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_65.npz,en
channel_1_12SrSuvfGLQ_en_66,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_66.npz,en
channel_1_12SrSuvfGLQ_en_67,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_67.npz,en
channel_1_12SrSuvfGLQ_en_68,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_68.npz,en
channel_1_12SrSuvfGLQ_en_69,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_69.npz,en
channel_1_12SrSuvfGLQ_en_70,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_70.npz,en
channel_1_12SrSuvfGLQ_en_71,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_71.npz,en
channel_1_12SrSuvfGLQ_en_72,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_72.npz,en
channel_1_12SrSuvfGLQ_en_73,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_73.npz,en
channel_1_12SrSuvfGLQ_en_74,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_74.npz,en
channel_1_12SrSuvfGLQ_en_75,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_75.npz,en
channel_1_12SrSuvfGLQ_en_76,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_76.npz,en
channel_1_12SrSuvfGLQ_en_77,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_77.npz,en
channel_1_12SrSuvfGLQ_en_78,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_78.npz,en
channel_1_12SrSuvfGLQ_en_79,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_79.npz,en
channel_1_12SrSuvfGLQ_en_80,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_80.npz,en
channel_1_12SrSuvfGLQ_en_81,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_81.npz,en
channel_1_12SrSuvfGLQ_en_82,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_82.npz,en
channel_1_12SrSuvfGLQ_en_83,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_83.npz,en
channel_1_12SrSuvfGLQ_en_84,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_84.npz,en
channel_1_12SrSuvfGLQ_en_85,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_85.npz,en
channel_1_12SrSuvfGLQ_en_86,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_86.npz,en
channel_1_12SrSuvfGLQ_en_87,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_87.npz,en
channel_1_12SrSuvfGLQ_en_88,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_88.npz,en
channel_1_12SrSuvfGLQ_en_89,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_89.npz,en
channel_1_12SrSuvfGLQ_en_90,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_90.npz,en
channel_1_12SrSuvfGLQ_en_91,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_91.npz,en
channel_1_12SrSuvfGLQ_en_92,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_92.npz,en
channel_1_12SrSuvfGLQ_en_93,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_93.npz,en
channel_1_12SrSuvfGLQ_en_94,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_94.npz,en
channel_1_12SrSuvfGLQ_en_95,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_95.npz,en
channel_1_12SrSuvfGLQ_en_96,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_96.npz,en
channel_1_12SrSuvfGLQ_en_97,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_97.npz,en
channel_1_12SrSuvfGLQ_en_98,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_98.npz,en
channel_1_12SrSuvfGLQ_en_99,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_99.npz,en
channel_1_12SrSuvfGLQ_en_100,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_100.npz,en
channel_1_12SrSuvfGLQ_en_101,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_101.npz,en
channel_1_12SrSuvfGLQ_en_102,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_102.npz,en
channel_1_12SrSuvfGLQ_en_103,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_103.npz,en
channel_1_12SrSuvfGLQ_en_104,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_104.npz,en
channel_1_12SrSuvfGLQ_en_105,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_105.npz,en
channel_1_12SrSuvfGLQ_en_106,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_106.npz,en
channel_1_12SrSuvfGLQ_en_107,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_107.npz,en
channel_1_12SrSuvfGLQ_en_108,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_108.npz,en
channel_1_12SrSuvfGLQ_en_109,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_109.npz,en
channel_1_12SrSuvfGLQ_en_110,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_110.npz,en
channel_1_12SrSuvfGLQ_en_111,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_111.npz,en
channel_1_12SrSuvfGLQ_en_112,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_112.npz,en
channel_1_12SrSuvfGLQ_en_113,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_113.npz,en
channel_1_12SrSuvfGLQ_en_114,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_114.npz,en
channel_1_12SrSuvfGLQ_en_115,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_115.npz,en
channel_1_12SrSuvfGLQ_en_116,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_116.npz,en
channel_1_12SrSuvfGLQ_en_117,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_117.npz,en
channel_1_12SrSuvfGLQ_en_118,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_118.npz,en
channel_1_12SrSuvfGLQ_en_119,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_119.npz,en
channel_1_12SrSuvfGLQ_en_120,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_120.npz,en
channel_1_12SrSuvfGLQ_en_121,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_121.npz,en
channel_1_12SrSuvfGLQ_en_122,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_122.npz,en
channel_1_12SrSuvfGLQ_en_123,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_123.npz,en
channel_1_12SrSuvfGLQ_en_124,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_124.npz,en
channel_1_12SrSuvfGLQ_en_125,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_125.npz,en
channel_1_12SrSuvfGLQ_en_126,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_126.npz,en
channel_1_12SrSuvfGLQ_en_127,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_127.npz,en
channel_1_12SrSuvfGLQ_en_128,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_128.npz,en
channel_1_12SrSuvfGLQ_en_129,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_129.npz,en
channel_1_12SrSuvfGLQ_en_130,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_130.npz,en
channel_1_12SrSuvfGLQ_en_131,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_131.npz,en
channel_1_12SrSuvfGLQ_en_132,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_132.npz,en
channel_1_12SrSuvfGLQ_en_133,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_133.npz,en
channel_1_12SrSuvfGLQ_en_134,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_134.npz,en
channel_1_12SrSuvfGLQ_en_135,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_135.npz,en
channel_1_12SrSuvfGLQ_en_136,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_136.npz,en
channel_1_12SrSuvfGLQ_en_137,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_137.npz,en
channel_1_12SrSuvfGLQ_en_138,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_138.npz,en
channel_1_12SrSuvfGLQ_en_139,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_139.npz,en
channel_1_12SrSuvfGLQ_en_140,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_140.npz,en
channel_1_12SrSuvfGLQ_en_141,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_141.npz,en
channel_1_12SrSuvfGLQ_en_142,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_142.npz,en
channel_1_12SrSuvfGLQ_en_143,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_143.npz,en
channel_1_12SrSuvfGLQ_en_144,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_144.npz,en
channel_1_12SrSuvfGLQ_en_145,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_145.npz,en
channel_1_12SrSuvfGLQ_en_146,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_146.npz,en
channel_1_12SrSuvfGLQ_en_147,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_147.npz,en
channel_1_12SrSuvfGLQ_en_148,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_148.npz,en
channel_1_12SrSuvfGLQ_en_149,./preprocessed_segments/channel_1_12SrSuvfGLQ_en_149.npz,en
